rel_time(sec),velocity(c/s)
811.05,-197.365966796875
811.1,-113.37960052490234
811.15,25.60676002502441
811.2,10.593120574951172
811.25,4.57948112487793
811.3,80.56584167480469
811.35,85.55220031738281
811.4,121.53856658935548
811.45,124.5249252319336
811.5,105.51128387451172
811.55,144.49765014648438
811.6,153.4840087890625
811.65,178.47036743164062
811.7,155.45672607421875
811.75,106.4430923461914
811.8,61.42945098876953
811.85,-43.58419036865234
811.9,-147.59783935546875
811.95,-242.6114501953125
812.0,-302.6250915527344
812.05,-268.63873291015625
812.1,-221.65237426757807
812.15,-251.666015625
812.2,-208.67965698242188
812.25,-118.69330596923828
812.3,-127.7069320678711
812.35,-124.72057342529295
812.4,-124.73421478271484
812.45,-147.74786376953125
812.5,-177.76150512695312
812.55,-233.77511596679688
812.6,-272.78875732421875
812.65,-264.8023986816406
812.7,-220.8160400390625
812.75,-193.8296813964844
812.8,-161.84332275390625
812.85,-121.85697174072266
812.9,-106.87061309814452
812.95,-132.88424682617188
813.0,-174.89788818359375
813.05,-173.91152954101562
813.1,-182.9251708984375
813.15,-210.93881225585935
813.2,-197.95245361328125
813.25,-168.96609497070312
813.3,-136.97970581054688
813.35,-52.99336242675781
813.4,57.99300384521485
813.45,136.9793701171875
813.5,197.9657287597656
813.55,178.95208740234375
813.6,143.93844604492188
813.65,135.9248046875
813.7,63.91116714477539
813.75,59.89752960205078
813.8,83.8838882446289
813.85,65.87025451660156
813.9,75.85661315917969
813.95,89.84297180175781
814.0,115.82933044433594
814.05,119.8156967163086
814.1,105.80205535888672
814.15,85.78841400146484
814.2,63.77477645874024
814.25,35.761138916015625
814.3,-27.25250244140625
814.35,-53.266143798828125
814.4,-58.27977752685547
814.45,-21.293418884277344
814.5,41.69293975830078
814.55,-31.320697784423828
814.6,-111.33434295654295
814.65,-122.34796905517578
814.7,-101.36161041259766
814.75,-29.3752555847168
814.8,33.611106872558594
814.85,117.59746551513672
814.9,144.58383178710938
814.95,170.5701904296875
815.0,279.5565490722656
815.05,343.5429077148437
815.1,408.5292663574219
815.15,460.5156555175781
815.2,502.50201416015625
815.25,524.4883422851562
815.3,397.4747314453125
815.35,272.4610900878906
815.4,220.44744873046875
815.45,185.43380737304688
815.5,214.420166015625
815.55,186.40652465820312
815.6,166.39288330078125
815.65,182.37924194335935
815.7,53.365604400634766
815.75,-48.64803314208984
815.8,-141.66168212890625
815.85,-218.67532348632807
815.9,-167.68896484375
815.95,-220.70260620117188
816.0,-263.7162170410156
816.05,-276.7298583984375
816.1,-401.7434997558594
816.15,-490.7571411132813
816.2,-530.770751953125
816.25,-538.784423828125
816.3,-498.7980346679688
816.35,-456.8117065429688
816.4,-460.8253479003906
816.45,-472.8389892578125
816.5,-455.85260009765625
816.55,-376.8662414550781
816.6,-179.87991333007812
816.65,-35.89353942871094
816.7,87.09281921386719
816.75,227.0791931152344
816.8,250.0655517578125
816.85,306.0519104003906
816.9,405.0382690429688
816.95,508.0246276855469
817.0,634.010986328125
817.05,660.9973754882812
817.1,618.9837036132812
817.15,608.9700927734375
817.2,537.9564208984375
817.25,371.94281005859375
817.3,259.9291381835937
817.35,130.91551208496094
817.4,-33.098121643066406
817.45,-149.11175537109375
817.5,-236.1253967285156
817.55,-240.1390380859375
817.6,-283.1526794433594
817.65,-383.1663208007813
817.7,-427.1799621582031
817.75,-453.193603515625
817.8,-432.2072448730469
817.85,-350.2208557128906
817.9,-272.2344970703125
817.95,-274.2481384277344
818.0,-283.26177978515625
818.05,-284.2754211425781
818.1,-358.2890625
818.15,-331.3027038574219
818.2,-237.31634521484372
818.25,-250.3299865722656
818.3,-193.3436279296875
818.35,-54.357269287109375
818.4,-1.3709068298339844
818.45,3.615453720092773
818.5,63.60181427001953
818.55,156.58816528320312
818.6,231.57452392578125
818.65,329.5609130859375
818.7,413.5472717285156
818.75,469.53363037109375
818.8,438.5199890136719
818.85,311.50634765625
818.9,272.4927062988281
818.95,178.47906494140625
819.0,106.46542358398438
819.05,194.4517822265625
819.1,136.43814086914062
819.15,70.42450714111328
819.2,61.410865783691406
819.25,10.39723014831543
819.3,81.38359069824219
819.35,79.36994934082031
819.4,59.3563117980957
819.45,193.3426818847656
819.5,257.3290405273437
819.55,272.3153991699219
819.6,240.3017578125
819.65,177.28811645507812
819.7,146.27447509765625
819.75,13.26083755493164
819.8,-99.75279998779295
819.85,-119.76644134521484
819.9,-176.78009033203125
819.95,-253.793701171875
820.0,-281.8073425292969
820.05,-298.82098388671875
820.1,-330.8346252441406
820.15,-342.8482666015625
820.2,-352.8619079589844
820.25,-367.8755493164063
820.3,-388.8891906738281
820.35,-358.90283203125
820.4,-267.9164733886719
820.45,-227.93011474609372
820.5,-187.9437561035156
820.55,-93.95738983154295
820.6,-120.97103118896484
820.65,-237.98464965820312
820.7,-229.998291015625
820.75,-202.01193237304688
820.8,-245.02557373046875
820.85,-229.03921508789065
820.9,-145.0528564453125
820.95,-116.0665054321289
821.0,-138.08013916015625
821.05,-122.0937728881836
821.1,-122.10741424560548
821.15,-141.12106323242188
821.2,-114.13469696044922
821.25,-58.14833068847656
821.3,-2.161972045898437
821.35,43.82438659667969
821.4,102.8107452392578
821.45,124.79711151123048
821.5,134.78347778320312
821.55,124.76982879638672
821.6,123.75619506835938
821.65,272.7425537109375
821.7,383.7289123535156
821.75,449.71527099609375
821.8,489.7016296386719
821.85,419.6880187988281
821.9,472.6743774414063
821.95,521.6607055664062
822.0,450.6470947265625
822.05,402.6334533691406
822.1,344.61981201171875
822.15,224.60617065429688
822.2,96.59252166748048
822.25,24.57888412475586
822.3,-61.43475341796875
822.35,-160.44839477539062
822.4,-263.4620361328125
822.45,-317.4756774902344
822.5,-393.4892883300781
822.55,-490.5029296875
822.6,-476.5165710449219
822.65,-535.5302124023438
822.7,-541.5438842773438
822.75,-480.5574951171875
822.8,-534.5711669921875
822.85,-553.5847778320312
822.9,-501.598388671875
822.95,-419.612060546875
823.0,-386.6257019042969
823.05,-346.63934326171875
823.1,-319.6529846191406
823.15,-311.6666259765625
823.2,-169.68026733398438
823.25,-136.69390869140625
823.3,-210.70755004882807
823.35,-127.7211685180664
823.4,-61.73481750488281
823.45,-24.748455047607425
823.5,82.23790740966797
823.55,150.22427368164062
823.6,242.21063232421875
823.65,359.1969909667969
823.7,437.183349609375
823.75,574.1697387695312
823.8,698.1560668945312
823.85,733.1424560546875
823.9,802.1287841796875
823.95,853.1151733398438
824.0,791.1015014648438
824.05,728.087890625
824.1,672.07421875
824.15,519.0606079101562
824.2,361.0469665527344
824.25,288.0333251953125
824.3,184.01968383789065
824.35,55.00604248046875
824.4,-25.00759506225586
824.45,-116.02123260498048
824.5,-194.03488159179688
824.55,-318.0484924316406
824.6,-456.0621337890625
824.65,-464.0757751464844
824.7,-527.0894165039062
824.75,-586.1030883789062
824.8,-629.11669921875
824.85,-713.1303100585938
824.9,-595.1439819335938
824.95,-529.1575927734375
825.0,-498.1712646484375
825.05,-367.1849060058594
825.1,-368.1985473632813
825.15,-272.2121887207031
825.2,-190.225830078125
825.25,-159.23947143554688
825.3,-17.253097534179688
825.35,17.733261108398438
825.4,150.71961975097656
825.45,327.7059936523437
825.5,335.6923522949219
825.55,367.6787109375
825.6,395.6650695800781
825.65,366.65142822265625
825.7,360.6377868652344
825.75,384.6241455078125
825.8,311.6105041503906
825.85,242.59686279296875
825.9,262.5832214355469
825.95,219.569580078125
826.0,214.55593872070312
826.05,185.54232788085935
826.1,157.5286865234375
826.15,176.51504516601562
826.2,72.50139617919922
826.25,-13.51224136352539
826.3,-109.52588653564452
826.35,-154.53952026367188
826.4,-163.55316162109375
826.45,-283.5668029785156
826.5,-307.5804443359375
826.55,-390.5940551757813
826.6,-461.6076965332031
826.65,-357.621337890625
826.7,-365.6349792480469
826.75,-383.6486206054688
826.8,-325.6622619628906
826.85,-334.6759033203125
826.9,-292.6895446777344
826.95,-139.70318603515625
827.0,23.283172607421875
827.05,141.26953125
827.1,122.25589752197266
827.15,125.24225616455078
827.2,253.2286071777344
827.25,254.2149658203125
827.3,233.20132446289065
827.35,323.1877136230469
827.4,413.174072265625
827.45,489.1604309082031
827.5,503.1467895507813
827.55,485.1331481933594
827.6,493.1195068359375
827.65,481.1058654785156
827.7,358.0922241210937
827.75,188.07858276367188
827.8,78.06494140625
827.85,-74.94869232177734
827.9,-168.96234130859375
827.95,-179.97598266601562
828.0,-260.9895935058594
828.05,-316.00323486328125
828.1,-349.0168762207031
828.15,-348.030517578125
828.2,-305.0441589355469
828.25,-321.05780029296875
828.3,-279.0714416503906
828.35,-225.0850830078125
828.4,-286.0987243652344
828.45,-345.11236572265625
828.5,-387.1260070800781
828.55,-324.1396179199219
828.6,-112.15328216552734
828.65,34.83308410644531
828.7,170.8194580078125
828.75,309.8058166503906
828.8,321.79217529296875
828.85,356.7785339355469
828.9,436.764892578125
828.95,450.7512512207031
829.0,454.7376098632813
829.05,462.7239685058594
829.1,400.7103271484375
829.15,353.6966857910156
829.2,336.6830749511719
829.25,268.6694030761719
829.3,226.65576171875
829.35,133.6421356201172
829.4,40.62849426269531
829.45,-23.385143280029297
829.5,-172.39877319335938
829.55,-302.41241455078125
829.6,-449.4260559082031
829.65,-561.439697265625
829.7,-561.4533081054688
829.75,-500.4669799804688
829.8,-458.4806213378906
829.85,-432.4942626953125
829.9,-342.50787353515625
829.95,-347.5215148925781
830.0,-364.53515625
830.05,-331.5487976074219
830.1,-378.56243896484375
830.15,-422.5760803222656
830.2,-468.5897216796875
830.25,-493.6033325195313
830.3,-468.6170043945313
830.35,-448.6306457519531
830.4,-359.644287109375
830.45,-282.6579284667969
830.5,-294.67156982421875
830.55,-269.6851806640625
830.6,-252.6988220214844
830.65,-198.7124938964844
830.7,-38.72611999511719
830.75,98.26023864746094
830.8,155.24661254882812
830.85,192.23297119140625
830.9,340.2193298339844
830.95,410.2056884765625
831.0,402.1920471191406
831.05,482.1784057617188
831.1,430.1647644042969
831.15,388.151123046875
831.2,418.1375122070313
831.25,458.1238708496094
831.3,552.1102294921875
831.35,484.0965881347656
831.4,409.08294677734375
831.45,342.0693054199219
831.5,270.0556640625
831.55,332.0420227050781
831.6,271.02838134765625
831.65,202.0147399902344
831.7,230.0010986328125
831.75,129.98745727539062
831.8,63.973819732666016
831.85,11.960182189941406
831.9,-129.053466796875
831.95,-127.06710052490234
832.0,-213.08074951171875
832.05,-417.0943603515625
832.1,-417.1080017089844
832.15,-473.1216430664063
832.2,-529.13525390625
832.25,-453.14892578125
832.3,-429.1625671386719
832.35,-327.1762084960937
832.4,-224.1898498535156
832.45,-122.20348358154295
832.5,-2.217124938964844
832.55,11.76923370361328
832.6,71.75559997558594
832.65,101.74195861816406
832.7,92.7283172607422
832.75,126.71467590332033
832.8,92.70103454589844
832.85,69.6874008178711
832.9,64.67375946044922
832.95,43.66012191772461
833.0,57.646484375
833.05,86.63284301757812
833.1,86.61920166015625
833.15,74.60556030273438
833.2,45.59192657470703
833.25,-19.421710968017575
833.3,-21.435352325439453
833.35,9.551008224487305
833.4,-16.462631225585938
833.45,29.523731231689453
833.5,133.51010131835938
833.55,130.4964599609375
833.6,51.48281097412109
833.65,-71.53082275390625
833.7,-181.54446411132807
833.75,-211.55810546875
833.8,-275.5717468261719
833.85,-308.5853881835937
833.9,-299.5989990234375
833.95,-328.6126403808594
834.0,-275.62628173828125
834.05,-250.63992309570312
834.1,-276.653564453125
834.15,-194.66720581054688
834.2,-108.68085479736328
834.25,-58.69449615478516
834.3,-11.708133697509766
834.35,61.278228759765625
834.4,170.26458740234375
834.45,268.2509460449219
834.5,408.2373046875
834.55,544.2236938476562
834.6,631.2100219726562
834.65,697.1964111328125
834.7,701.1827392578125
834.75,624.1691284179688
834.8,523.1554565429688
834.85,441.141845703125
834.9,258.1282043457031
834.95,65.11456298828125
835.0,28.100919723510746
835.05,-18.9127197265625
835.1,-69.92636108398438
835.15,-129.94000244140625
835.2,-257.9536437988281
835.25,-360.9672546386719
835.3,-474.98089599609375
835.35,-510.99456787109375
835.4,-490.0081787109375
835.45,-514.0218505859375
835.5,-491.0354614257813
835.55,-498.049072265625
835.6,-525.062744140625
835.65,-488.0763549804688
835.7,-455.0900268554688
835.75,-437.1036682128906
835.8,-398.1173095703125
835.85,-317.1309509277344
835.9,-264.1445617675781
835.95,-238.158203125
836.0,-139.171875
836.05,-74.18550109863281
836.1,-127.19913482666016
836.15,-103.21277618408205
836.2,-2.2264175415039062
836.25,38.75994110107422
836.3,150.74630737304688
836.35,269.732666015625
836.4,290.7190246582031
836.45,301.70538330078125
836.5,265.6917419433594
836.55,228.6781005859375
836.6,193.6644592285156
836.65,173.65081787109375
836.7,242.63717651367188
836.75,242.62356567382807
836.8,230.60992431640625
836.85,278.5962829589844
836.9,258.5826416015625
836.95,246.56900024414065
837.0,244.55535888671875
837.05,215.54171752929688
837.1,233.528076171875
837.15,249.51443481445312
837.2,228.50079345703125
837.25,234.48715209960935
837.3,258.4735107421875
837.35,293.4598999023437
837.4,347.4462585449219
837.45,352.4326171875
837.5,321.4189758300781
837.55,299.40533447265625
837.6,308.3916931152344
837.65,302.3780517578125
837.7,176.36441040039062
837.75,51.35076904296875
837.8,-67.66287231445312
837.85,-204.676513671875
837.9,-250.69012451171875
837.95,-276.7037658691406
838.0,-258.7174072265625
838.05,-238.7310485839844
838.1,-309.74468994140625
838.15,-347.7583312988281
838.2,-373.77197265625
838.25,-426.7856140136719
838.3,-429.79925537109375
838.35,-419.8128967285156
838.4,-414.8265380859375
838.45,-356.8401794433594
838.5,-245.85382080078125
838.55,-134.86746215820312
838.6,-73.88109588623047
838.65,-1.894733428955078
838.7,59.09162902832031
838.75,33.07798767089844
838.8,49.06435012817383
838.85,92.05070495605467
838.9,139.03707885742188
838.95,260.0234375
839.0,282.0097961425781
839.05,216.99615478515625
839.1,246.9825134277344
839.15,292.9688720703125
839.2,303.9552307128906
839.25,329.9416198730469
839.3,279.9279479980469
839.35,203.914306640625
839.4,183.90069580078125
839.45,112.88703918457033
839.5,54.8734016418457
839.55,67.8597640991211
839.6,35.84612274169922
839.65,-16.16751480102539
839.7,-60.18115234375
839.75,-166.19479370117188
839.8,-245.20843505859372
839.85,-201.2220764160156
839.9,-179.2357177734375
839.95,-180.24935913085935
840.0,-147.26300048828125
840.05,-164.27664184570312
840.1,-165.29025268554688
840.15,-113.30390167236328
840.2,-22.31754302978516
840.25,68.66881561279297
840.3,108.6551742553711
840.35,141.64154052734375
840.4,81.62789916992188
840.45,18.614259719848636
840.5,35.60062026977539
840.55,42.58698272705078
840.6,138.57333374023438
840.65,147.5596923828125
840.7,86.54606628417969
840.75,138.5324249267578
840.8,84.51878356933594
840.85,94.50514221191406
840.9,171.49151611328125
840.95,151.47787475585938
841.0,258.4642333984375
841.05,290.4505920410156
841.1,250.43695068359372
841.15,271.4233093261719
841.2,173.40966796875
841.25,59.396034240722656
841.3,-49.61760711669922
841.35,-127.6312484741211
841.4,-135.6448974609375
841.45,-184.65850830078125
841.5,-275.6721496582031
841.55,-327.685791015625
841.6,-320.6994323730469
841.65,-337.71307373046875
841.7,-300.7267150878906
841.75,-168.7403564453125
841.8,-83.75399780273438
841.85,-59.76763153076172
841.9,-10.781272888183594
841.95,66.20509338378906
842.0,133.1914520263672
842.05,245.17779541015625
842.1,345.1641845703125
842.15,302.1505432128906
842.2,253.13690185546875
842.25,232.12326049804688
842.3,99.10961151123048
842.35,-29.90402603149414
842.4,-85.91766357421875
842.45,-147.93130493164062
842.5,-234.9449462890625
842.55,-355.9585876464844
842.6,-435.9721984863281
842.65,-394.98583984375
842.7,-382.9994812011719
842.75,-368.01312255859375
842.8,-200.0267639160156
842.85,-99.04041290283205
842.9,-98.0540542602539
842.95,-48.06769561767578
843.0,23.91866683959961
843.05,73.905029296875
843.1,78.89138793945312
843.15,140.87774658203125
843.2,246.86410522460935
843.25,216.8504638671875
843.3,145.83682250976562
843.35,119.8231964111328
843.4,61.80955505371094
843.45,71.79591369628906
843.5,66.78227233886719
843.55,16.768638610839844
843.6,0.7549972534179688
843.65,-146.25863647460938
843.7,-268.27227783203125
843.75,-245.28591918945312
843.8,-239.299560546875
843.85,-243.31320190429688
843.9,-225.32684326171875
843.95,-177.34048461914062
844.0,-140.3541259765625
844.05,-86.36775207519531
844.1,-61.38139343261719
844.15,-101.39502716064452
844.2,-33.408668518066406
844.25,-5.422309875488281
844.3,0.5640506744384766
844.35,156.5504150390625
844.4,245.53677368164065
844.45,287.52313232421875
844.5,345.5094909667969
844.55,362.495849609375
844.6,366.4822387695313
844.65,302.4685974121094
844.7,362.4549560546875
844.75,475.4413146972656
844.8,422.42767333984375
844.85,476.4140319824219
844.9,480.400390625
844.95,322.3867492675781
845.0,259.37310791015625
845.05,180.3594665527344
845.1,140.3458251953125
845.15,189.33218383789065
845.2,216.31854248046875
845.25,242.30490112304688
845.3,258.291259765625
845.35,234.27761840820312
845.4,159.2639923095703
845.45,90.25035095214844
845.5,15.236713409423828
845.55,-41.77692413330078
845.6,-66.79056549072266
845.65,-145.80419921875
845.7,-207.81784057617188
845.75,-251.83148193359372
845.8,-318.8451232910156
845.85,-323.8587646484375
845.9,-257.8724060058594
845.95,-220.88604736328125
846.0,-196.89968872070312
846.05,-87.91331481933594
846.1,-67.92695617675781
846.15,-103.94058990478516
846.2,-56.95423126220703
846.25,-94.9678726196289
846.3,-66.98151397705078
846.35,-7.995151519775391
846.4,-34.0087890625
846.45,24.977569580078125
846.5,8.963932037353516
846.55,12.950292587280272
846.6,99.93665313720705
846.65,126.92301177978516
846.7,174.90936279296875
846.75,214.89572143554688
846.8,267.8821105957031
846.85,239.86846923828125
846.9,131.85482788085938
846.95,120.84117889404295
847.0,106.8275375366211
847.05,105.81390380859376
847.1,142.80026245117188
847.15,146.78662109375
847.2,91.77297973632812
847.25,-110.24065399169922
847.3,-282.2542724609375
847.35,-315.2679138183594
847.4,-412.2815551757813
847.45,-465.2951965332031
847.5,-401.308837890625
847.55,-393.3224792480469
847.6,-410.3361206054688
847.65,-436.3497619628906
847.7,-469.3634033203125
847.75,-449.3770446777344
847.8,-416.39068603515625
847.85,-368.4043273925781
847.9,-260.41796875
847.95,-176.43161010742188
848.0,-125.44524383544922
848.05,-8.458881378173828
848.1,51.52748107910156
848.15,79.51383972167969
848.2,188.50021362304688
848.25,250.486572265625
848.3,284.4729309082031
848.35,300.45928955078125
848.4,265.4456481933594
848.45,199.4320068359375
848.5,110.41836547851562
848.55,72.40472412109375
848.6,65.3910903930664
848.65,64.37745666503906
848.7,96.3638153076172
848.75,126.35017395019533
848.8,93.33653259277344
848.85,62.32289505004883
848.9,129.30926513671875
848.95,123.29561614990234
849.0,48.28197479248047
849.05,62.268341064453125
849.1,85.25469970703125
849.15,71.24105834960938
849.2,62.227420806884766
849.25,79.21378326416016
849.3,70.20014190673828
849.35,18.186504364013672
849.4,-25.827133178710938
849.45,-95.8407745361328
849.5,-129.85440063476562
849.55,-80.86804962158203
849.6,-88.8816909790039
849.65,-168.89532470703125
849.7,-231.90896606445312
849.75,-257.922607421875
849.8,-233.93624877929688
849.85,-206.94989013671875
849.9,-173.96353149414062
849.95,-139.9771728515625
850.0,-264.99078369140625
850.05,-438.0044250488281
850.1,-444.01806640625
850.15,-368.0317077636719
850.2,-310.0453491210937
850.25,-211.0589904785156
850.3,-69.07263946533203
850.35,-40.08628082275391
850.4,-43.09991455078125
850.45,-1.113555908203125
850.5,35.872806549072266
850.55,146.85916137695312
850.6,254.84552001953125
850.65,373.8319091796875
850.7,418.8182678222656
850.75,315.8046264648437
850.8,243.79098510742188
850.85,154.77732849121094
850.9,96.7636947631836
850.95,98.75005340576172
851.0,47.73641586303711
851.05,54.722774505615234
851.1,78.70913696289062
851.15,-9.30450439453125
851.2,-54.318138122558594
851.25,-75.33177947998047
851.3,-135.34542846679688
851.35,-100.35906219482422
851.4,-20.372699737548828
851.45,123.61366271972656
851.5,308.6000366210937
851.55,462.5863952636719
851.6,603.57275390625
851.65,555.5591430664062
851.7,546.5454711914062
851.75,629.5318603515625
851.8,509.5181884765625
851.85,474.5045471191406
851.9,537.4909057617188
851.95,495.4772644042969
852.0,443.4636535644531
852.05,377.4500122070313
852.1,338.4363708496094
852.15,314.4227294921875
852.2,265.4090881347656
852.25,225.39544677734372
852.3,141.38180541992188
852.35,51.368160247802734
852.4,-39.64547729492188
852.45,-190.65911865234372
852.5,-294.6727600097656
852.55,-407.6864013671875
852.6,-571.7000122070312
852.65,-623.7136840820312
852.7,-622.727294921875
852.75,-617.740966796875
852.8,-564.7545776367188
852.85,-533.7682495117188
852.9,-527.7818603515625
852.95,-493.7955322265625
853.0,-439.8091430664063
853.05,-373.8227844238281
853.1,-257.83642578125
853.15,-139.85006713867188
853.2,-58.86370849609375
853.25,39.122657775878906
853.3,102.10901641845705
853.35,153.09536743164062
853.4,162.08172607421875
853.45,133.06809997558594
853.5,188.05447387695312
853.55,178.04083251953125
853.6,185.02719116210935
853.65,234.0135498046875
853.7,89.99990844726562
853.75,11.986265182495115
853.8,49.97262573242188
853.85,4.958986282348633
853.9,27.945348739624023
853.95,119.93170928955078
854.0,144.91806030273438
854.05,178.9044189453125
854.1,233.89077758789065
854.15,202.87716674804688
854.2,171.863525390625
854.25,177.84988403320312
854.3,192.83624267578125
854.35,269.8226013183594
854.4,277.8089599609375
854.45,239.7953186035156
854.5,232.78167724609372
854.55,201.76803588867188
854.6,142.75439453125
854.65,-9.259239196777344
854.7,-102.27288055419922
854.75,-104.2865219116211
854.8,-122.3001480102539
854.85,-85.31379699707031
854.9,-116.32743072509766
854.95,-139.341064453125
855.0,-35.354713439941406
855.05,-24.368350982666016
855.1,-64.38198852539062
855.15,-68.3956298828125
855.2,-87.40927124023438
855.25,-62.42290496826172
855.3,-29.436546325683597
855.35,41.54981231689453
855.4,125.5361785888672
855.45,139.5225372314453
855.5,168.5089111328125
855.55,151.49526977539062
855.6,106.48162078857422
855.65,72.46797943115234
855.7,22.45434188842773
855.75,16.440702438354492
855.8,-61.57293701171875
855.85,-118.5865707397461
855.9,-97.60021209716795
855.95,-154.61386108398438
856.0,-216.62750244140625
856.05,-254.64111328125
856.1,-239.65475463867188
856.15,-267.6683959960937
856.2,-354.6820373535156
856.25,-346.6956787109375
856.3,-415.7093200683594
856.35,-414.7229614257813
856.4,-279.7366027832031
856.45,-249.750244140625
856.5,-160.76388549804688
856.55,-95.77752685546876
856.6,-115.7911605834961
856.65,-14.804801940917969
856.7,89.18156433105469
856.75,152.1679229736328
856.8,219.15426635742188
856.85,208.14065551757807
856.9,219.12701416015625
856.95,284.1133728027344
857.0,288.0997314453125
857.05,293.0860900878906
857.1,300.07244873046875
857.15,259.0588073730469
857.2,187.045166015625
857.25,76.03152465820312
857.3,4.017890930175781
857.35,-40.995750427246094
857.4,-71.00938415527344
857.45,-42.02302551269531
857.5,-94.0366668701172
857.55,-130.05029296875
857.6,-114.0639419555664
857.65,-213.07757568359372
857.7,-220.0912170410156
857.75,-152.1048583984375
857.8,-127.1185073852539
857.85,-31.13214111328125
857.9,-22.14577865600586
857.95,-23.15941619873047
858.0,17.826942443847656
858.05,-65.18669891357422
858.1,-77.20033264160156
858.15,-44.21397399902344
858.2,-53.22761535644531
858.25,-36.241249084472656
858.3,-60.25489044189453
858.35,-49.268531799316406
858.4,-48.28216552734375
858.45,-53.295806884765625
858.5,-20.3094482421875
858.55,-18.32308578491211
858.6,-5.336727142333984
858.65,-78.3503646850586
858.7,-106.36400604248048
858.75,-28.37764358520508
858.8,3.608718872070313
858.85,122.59507751464844
858.9,252.5814514160156
858.95,331.5678100585937
859.0,391.5541687011719
859.05,370.54052734375
859.1,314.5268859863281
859.15,231.51324462890625
859.2,173.49960327148438
859.25,144.4859619140625
859.3,102.47232818603516
859.35,69.45868682861328
859.4,61.44504928588867
859.45,-23.568588256835938
859.5,-170.58221435546875
859.55,-144.59585571289062
859.6,-100.60950469970705
859.65,-126.6231460571289
859.7,-101.63678741455078
859.75,-91.65042114257812
859.8,-87.6640625
859.85,-123.67769622802734
859.9,-146.69134521484375
859.95,-138.70498657226562
860.0,-106.71862030029295
860.05,-32.732261657714844
860.1,-4.745899200439453
860.15,16.240463256835938
860.2,-13.773174285888672
860.25,-62.78681182861328
860.3,-46.80045318603516
860.35,-50.81409454345703
860.4,-62.827735900878906
860.45,-111.84137725830078
860.5,-107.8550033569336
860.55,-56.86865234375
860.6,-90.88228607177734
860.65,-58.89592742919922
860.7,-75.9095687866211
860.75,-128.9232177734375
860.8,-105.93685150146484
860.85,-175.95046997070312
860.9,-131.964111328125
860.95,-9.977760314941406
861.0,1.0085983276367188
861.05,67.99496459960938
861.1,166.9813232421875
861.15,217.9676818847656
861.2,261.9540405273437
861.25,307.9403991699219
861.3,327.9267578125
861.35,384.91314697265625
861.4,419.8995056152344
861.45,393.8858642578125
861.5,409.8722229003906
861.55,369.8585815429688
861.6,243.84494018554688
861.65,120.83129119873048
861.7,46.817649841308594
861.75,-10.195987701416016
861.8,-41.20962524414063
861.85,-36.2232666015625
861.9,-138.23690795898438
861.95,-200.25054931640625
862.0,-170.26419067382812
862.05,-258.2778015136719
862.1,-334.2914428710937
862.15,-339.3050842285156
862.2,-341.3187255859375
862.25,-296.3323669433594
862.3,-273.34600830078125
862.35,-288.3596496582031
862.4,-276.373291015625
862.45,-225.38693237304688
862.5,-139.40057373046875
862.55,-53.41421508789063
862.6,52.57215118408203
862.65,171.55850219726562
862.7,219.54486083984372
862.75,292.53125
862.8,356.5176086425781
862.85,321.50396728515625
862.9,324.4903259277344
862.95,272.4766845703125
863.0,147.46304321289062
863.05,112.44939422607422
863.1,39.43575668334961
863.15,-48.577880859375
863.2,-80.59152221679688
863.25,-149.60516357421875
863.3,-129.61880493164062
863.35,-97.63243865966795
863.4,-153.64608764648438
863.45,-172.65972900390625
863.5,-202.67333984375
863.55,-179.68698120117188
863.6,-97.70063018798828
863.65,-71.71427154541016
863.7,6.272089004516602
863.75,126.2584457397461
863.8,202.24481201171875
863.85,301.2311706542969
863.9,364.217529296875
863.95,404.2038879394531
864.0,425.1902465820313
864.05,345.1766357421875
864.1,286.1629638671875
864.15,231.1493225097656
864.2,226.13571166992188
864.25,245.1220703125
864.3,122.1084213256836
864.35,58.09477996826172
864.4,-9.91885757446289
864.45,-149.9324951171875
864.5,-141.94613647460938
864.55,-119.95977020263672
864.6,-155.97341918945312
864.65,-209.987060546875
864.7,-244.00067138671875
864.75,-218.01434326171875
864.8,-237.0279541015625
864.85,-218.0415954589844
864.9,-170.05523681640625
864.95,-179.06887817382812
865.0,-187.08251953125
865.05,-139.09616088867188
865.1,-63.10980224609375
865.15,-69.12344360351562
865.2,-56.1370849609375
865.25,-63.150726318359375
865.3,-129.16436767578125
865.35,-98.1780014038086
865.4,-101.19164276123048
865.45,-120.20528411865234
865.5,-65.21891784667969
865.55,-22.232555389404297
865.6,20.753803253173828
865.65,104.74016571044922
865.7,154.72653198242188
865.75,161.712890625
865.8,206.69924926757807
865.85,265.68560791015625
865.9,314.6719665527344
865.95,304.6583251953125
866.0,289.6446838378906
866.05,362.6310729980469
866.1,455.617431640625
866.15,461.6037902832031
866.2,434.5901489257813
866.25,422.5765075683594
866.3,368.5628662109375
866.35,319.5492248535156
866.4,217.53558349609372
866.45,142.52194213867188
866.5,108.50830078125
866.55,62.494659423828125
866.6,119.48102569580078
866.65,46.467384338378906
866.7,-9.546257019042969
866.75,141.44009399414062
866.8,112.4264678955078
866.85,73.41282653808594
866.9,148.39918518066406
866.95,17.385547637939453
867.0,-46.62808990478516
867.05,5.358270645141602
867.1,-18.65536880493164
867.15,89.33099365234375
867.2,166.31735229492188
867.25,172.3037109375
867.3,185.29006958007807
867.35,89.27643585205078
